word1,word2,count,Cn1,Prob
tea,pa,1,7,0.038259355
tea,sandwich,1,7,0.035952886
tea,scone,1,7,0.035793819
tea,servic,1,7,0.036191486
teach,prayer,1,2,0.125159067
teach,spanish,1,2,0.1252386
teacher,action,1,3,0.0834924
teacher,bane,1,3,0.083412867
teacher,perform,1,3,0.083571934
team,beat,1,8,0.0317272
team,grow,1,8,0.031409067
team,imo,1,8,0.031329533
team,net,1,8,0.031409067
team,now,1,8,0.033158802
team,one,1,8,0.035147137
team,win,1,8,0.032204401
team,wise,1,8,0.0314886
teamsoaringhigh,colorado,1,1,0.250159067
tebow,great,1,2,0.126590668
tebow,sat,1,2,0.1252386
technic,difficulti,1,2,0.125159067
technic,disturb,1,2,0.125079533
technolog,equip,1,1,0.250159067
teen,pop,1,2,0.125079533
teen,wolf,1,2,0.125318134
teeth,everi,1,2,0.126033934
teeth,tryin,1,2,0.1252386
telephon,ring,1,1,0.250159067
televis,evid,1,2,0.125159067
televis,station,1,2,0.1252386
tell,check,1,8,0.032283934
tell,lie,1,8,0.0314886
tell,local,1,8,0.031568134
tell,matlosz,1,8,0.031329533
tell,person,1,8,0.031886267
tell,sta,1,8,0.031965801
tell,us,1,8,0.032920201
tell,will,1,8,0.034829003
teller,demand,1,1,0.250159067
temp,auton,1,1,0.250079533
temper,chandler,1,1,0.250397667
temperatur,royal,1,1,0.250159067
temporari,halt,1,1,0.250159067
temporarili,add,1,1,0.250397667
ten,honeydew,1,2,0.125079533
ten,minut,1,2,0.125397667
tendenc,toward,1,1,0.250556734
tendon,one,1,1,0.253897137
term,begin,1,6,0.042064334
term,benefit,1,6,0.042064334
term,come,1,6,0.043655002
term,improv,1,6,0.041905267
term,match,1,6,0.041905267
term,tradit,1,6,0.042302934
terri,hosley,1,1,0.250079533
terribl,mani,1,1,0.251590668
test,council,1,2,0.125397667
test,implement,1,2,0.125079533
tetrahydrocannabinol,thc,1,1,0.250079533
texa,happi,1,1,0.2504772
textbook,autumn,1,1,0.250079533
th,annual,1,15,0.0167462
th,ass,1,15,0.017143867
th,centuri,1,15,0.0167462
th,check,1,15,0.017700601
th,dimens,1,15,0.0167462
th,district,1,15,0.016905267
th,fall,1,15,0.017064334
th,go,1,15,0.020325203
th,grade,1,15,0.0167462
th,overal,1,15,0.0167462
th,qualiti,1,15,0.017064334
th,stay,1,15,0.017302934
th,street,1,15,0.017064334
th,th,1,15,0.017780134
th,year,1,15,0.018814069
thach,mca,1,1,0.250079533
thang,worri,1,1,0.2502386
thank,brave,1,17,0.014780737
thank,close,1,17,0.015304722
thank,drop,1,17,0.015080157
thank,freedan,1,17,0.014780737
thank,god,1,17,0.015229867
thank,good,1,17,0.016951531
thank,mother,1,17,0.015379577
thank,much,1,17,0.016801821
thank,obvious,1,17,0.014780737
thank,proud,1,17,0.014930447
thank,quick,1,17,0.015080157
thank,rectifi,1,17,0.014780737
thank,secretari,2,17,0.073604267
thank,still,1,17,0.015678997
thank,teach,1,17,0.014855592
thank,ther,1,17,0.014780737
thanksgiv,menu,1,1,0.250318134
thc,compound,1,1,0.250159067
theater,friday,1,2,0.125556734
theater,littl,1,2,0.126113468
thecareerbuild,comad,1,1,0.250079533
theft,real,1,1,0.250636267
theme,schiano,1,1,0.250079533
ther,administr,1,1,0.250079533
thereaft,haha,1,1,0.250636267
therefor,privileg,1,2,0.125079533
therefor,train,1,2,0.1254772
thermomet,said,1,1,0.254772004
therndon,stonepointcc,1,1,0.250159067
theyr,gonna,1,1,0.250159067
thi,can,1,2,0.129294804
thi,like,1,2,0.130249205
thii,morn,1,1,0.250636267
thin,abl,1,2,0.125795334
thin,salsa,1,2,0.125397667
thing,actual,1,28,0.009593243
thing,alway,1,28,0.010184063
thing,america,1,28,0.009223981
thing,call,1,28,0.009888653
thing,can,1,28,0.012916604
thing,chocol,1,28,0.009150129
thing,cool,1,28,0.009223981
thing,doesn,1,28,0.009814801
thing,easier,1,28,0.009076276
thing,either,1,28,0.009297834
thing,everybodi,1,28,0.009223981
thing,kitchen,1,28,0.009223981
thing,like,2,28,0.049517119
thing,move,1,28,0.009740948
thing,plan,1,28,0.009740948
thing,protect,1,28,0.009076276
thing,put,1,28,0.009593243
thing,realli,1,28,0.010036358
thing,room,1,28,0.009519391
thing,said,1,28,0.013359718
thing,silenc,1,28,0.009076276
thing,sour,1,28,0.009002424
thing,taught,1,28,0.009002424
thing,think,2,28,0.046563021
thing,time,1,28,0.012547341
thing,wish,1,28,0.009297834
think,approach,1,28,0.009005264
think,bad,1,28,0.010002272
think,best,1,28,0.009618808
think,call,1,28,0.009925579
think,can,2,28,0.048784275
think,cufon,1,28,0.009081957
think,doesn,1,28,0.009848887
think,doin,1,28,0.009005264
think,go,1,28,0.012456446
think,journal,1,28,0.00915865
think,know,1,28,0.011689517
think,maintain,1,28,0.009081957
think,man,1,28,0.009925579
think,metaphor,1,28,0.009005264
think,nose,1,28,0.009005264
think,now,1,28,0.010769202
think,okay,1,28,0.009312036
think,plan,1,28,0.009772194
think,possibl,1,28,0.009312036
think,right,1,28,0.010309044
think,school,1,28,0.009925579
think,somewher,1,28,0.009081957
think,three,1,28,0.009542115
think,told,1,28,0.009465422
think,twice,1,28,0.009081957
think,unkind,1,28,0.009005264
think,will,1,28,0.012379753
thinkin,theyr,1,1,0.250079533
third,broke,1,4,0.062579533
third,final,1,4,0.063056734
third,round,1,4,0.0629772
third,sequenc,1,4,0.062579533
thirst,aye,1,1,0.250079533
tho,except,1,1,0.250318134
thoma,alva,1,2,0.125079533
thoma,truax,1,2,0.125159067
thomasvill,dine,1,1,0.2502386
thonn,said,1,1,0.254772004
though,believ,1,12,0.021708201
though,brilliant,1,12,0.0209924
though,etern,1,12,0.020912867
though,follow,1,12,0.022185401
though,immedi,1,12,0.021071934
though,lightn,1,12,0.020912867
though,new,1,12,0.023537469
though,peopl,1,12,0.022821668
though,realli,1,12,0.022026334
though,said,1,12,0.025605338
though,sure,1,12,0.021469601
though,wow,1,12,0.021390067
thought,call,1,13,0.020264703
thought,fli,1,13,0.019628436
thought,friend,1,13,0.020105637
thought,idea,1,13,0.01970797
thought,just,1,13,0.023366506
thought,last,1,13,0.020821437
thought,like,1,13,0.024479974
thought,one,1,13,0.023127906
thought,peter,1,13,0.019469369
thought,strict,1,13,0.019310303
thought,swell,1,13,0.019310303
thought,travel,1,13,0.019389836
thought,whomev,1,13,0.019310303
thousand,dollar,1,1,0.2502386
thrall,supremo,1,1,0.250079533
thread,rambl,1,2,0.125159067
thread,scorer,1,2,0.125159067
threat,come,1,2,0.126988335
threat,insid,1,2,0.125318134
threaten,surviv,1,1,0.250159067
three,consecut,1,8,0.031329533
three,dead,1,8,0.0317272
three,five,1,8,0.0314886
three,great,1,8,0.032840668
three,homer,1,8,0.031409067
three,hour,1,8,0.031568134
three,peopl,1,8,0.033238335
three,set,1,8,0.0317272
thrive,wetherspoon,1,1,0.250079533
throat,groom,1,1,0.250159067
throughout,citi,1,1,0.250874867
throw,base,1,2,0.1254772
throw,man,1,2,0.126033934
thru,inculc,1,1,0.250079533
thud,jar,1,1,0.250079533
thunder,big,1,1,0.250318134
thus,began,1,1,0.250318134
thx,sponsor,1,2,0.125159067
thx,yike,1,2,0.125159067
ticket,check,1,4,0.063533934
ticket,februari,1,4,0.062818134
ticket,rui,1,4,0.062579533
ticket,want,1,4,0.064329268
tie,special,1,1,0.250636267
tiger,apolog,1,1,0.250079533
til,houston,1,1,0.250079533
tile,fit,1,1,0.250397667
till,come,1,2,0.126988335
till,fat,1,2,0.125079533
tilt,poker,1,1,0.250079533
tim,cc,1,1,0.250159067
timber,media,1,1,0.2502386
time,a,1,60,0.005375574
time,angri,1,60,0.00431778
time,anyth,1,60,0.004922234
time,away,1,60,0.004997791
time,believ,1,60,0.004997791
time,boston,1,60,0.00431778
time,caus,1,60,0.00454445
time,check,1,60,0.005148904
time,crown,1,60,0.004242223
time,don,1,60,0.007037823
time,dream,1,60,0.00431778
time,due,1,60,0.00454445
time,easi,1,60,0.004393337
time,especi,1,60,0.004393337
time,eventu,1,60,0.004393337
time,farm,1,60,0.004242223
time,favorit,1,60,0.004468894
time,fvk,1,60,0.004242223
time,get,2,60,0.024686727
time,girl,1,60,0.004695564
time,go,1,60,0.007642276
time,hear,1,60,0.004846677
time,heard,1,60,0.004468894
time,land,1,60,0.00454445
time,loan,1,60,0.004242223
time,lunch,1,60,0.00431778
time,made,1,60,0.005375574
time,make,1,60,0.007264493
time,may,1,60,0.005073347
time,money,1,60,0.004771121
time,mr,1,60,0.00454445
time,necessari,1,60,0.00431778
time,play,1,60,0.005602245
time,player,1,60,0.004620007
time,postseason,1,60,0.004242223
time,pray,1,60,0.004468894
time,remain,1,60,0.004393337
time,repo,1,60,0.004771121
time,result,1,60,0.004468894
time,said,1,60,0.008700071
time,seen,1,60,0.004620007
time,self,1,60,0.00431778
time,shower,1,60,0.004242223
time,sinc,1,60,0.004922234
time,sleep,1,60,0.00454445
time,style,1,60,0.00431778
time,take,1,60,0.005904472
time,thing,1,60,0.006131142
time,time,2,60,0.024535613
time,tri,1,60,0.005602245
time,turn,1,60,0.005073347
time,vietnam,1,60,0.004242223
time,wedg,1,60,0.00431778
time,well,1,60,0.005753358
time,write,1,60,0.004922234
time,year,2,60,0.022873365
time,yes,1,60,0.004695564
timer,stock,1,1,0.250159067
tin,cabinet,1,1,0.250079533
tini,bit,1,1,0.250715801
tire,play,1,1,0.251511135
tis,ve,1,1,0.251590668
tissu,like,1,1,0.255249205
titl,assist,1,4,0.062818134
titl,badger,1,4,0.062579533
titl,cut,1,4,0.063374867
titl,senior,1,4,0.062818134
tkk,hz,1,1,0.250079533
today,best,1,18,0.014564923
today,bi,1,18,0.014339578
today,can,1,18,0.017945092
today,divin,1,18,0.013964004
today,end,1,18,0.014640038
today,feel,1,18,0.015466301
today,free,1,18,0.014790267
today,give,1,18,0.014940497
today,one,1,18,0.017569518
today,pictur,1,18,0.014039119
today,recov,1,18,0.013964004
today,show,2,18,0.070496053
today,take,1,18,0.015616531
today,tomorrow,1,18,0.014339578
today,wouldn,1,18,0.014114234
today,yes,1,18,0.014414693
today,yesterday,1,18,0.014339578
toe,bent,1,4,0.062659067
toe,hold,1,4,0.062897667
toe,lift,1,4,0.062659067
toe,tap,1,4,0.062659067
togeth,achiev,1,7,0.035793819
togeth,asap,1,7,0.035873353
togeth,creat,1,7,0.036350553
togeth,kyan,1,7,0.035793819
togeth,play,1,7,0.03722542
togeth,room,1,7,0.036350553
togeth,saturday,1,7,0.035952886
told,hate,1,7,0.036111953
told,just,1,7,0.039850023
told,ll,1,7,0.037384487
told,perhap,1,7,0.035952886
told,stray,1,7,0.035793819
told,tim,1,7,0.035793819
told,us,1,7,0.037384487
tomato,fresh,1,2,0.1252386
tomato,tradit,1,2,0.125636267
tommorow,day,1,1,0.252465536
tomorrow,don,1,6,0.044688936
tomorrow,mayb,1,6,0.042143867
tomorrow,morn,1,6,0.042302934
tomorrow,realli,1,6,0.042859668
tomorrow,sweet,1,6,0.0419848
tomorrow,though,1,6,0.042621068
toni,mack,1,1,0.2502386
tonight,alreadi,1,14,0.018811544
tonight,avicii,1,14,0.017936676
tonight,come,1,14,0.019845478
tonight,drink,1,14,0.01825481
tonight,episod,1,14,0.01801621
tonight,firehous,1,14,0.017936676
tonight,fun,1,14,0.018970611
tonight,guy,1,14,0.019050144
tonight,ll,1,14,0.019527344
tonight,nelson,1,14,0.018095743
tonight,opal,1,14,0.017936676
tonight,soo,1,14,0.017936676
tonight,tomorrow,1,14,0.018334343
tonight,viejasarena,1,14,0.017936676
took,surpris,1,1,0.2502386
tool,love,1,1,0.252942736
tooth,brush,1,1,0.250079533
top,cold,1,8,0.031329533
top,half,1,8,0.0314886
top,rate,1,8,0.031568134
top,score,1,8,0.031568134
top,secret,1,8,0.031409067
top,singl,1,8,0.0317272
top,today,1,8,0.032681601
top,western,1,8,0.031409067
topic,age,1,2,0.1254772
topic,local,1,2,0.125318134
topp,spent,1,1,0.250159067
torm,ray,1,1,0.2502386
torn,suppo,1,1,0.250556734
toronto,love,1,1,0.252942736
total,duh,1,4,0.062579533
total,polit,1,4,0.062818134
total,surrend,1,4,0.0627386
total,white,1,4,0.063056734
touch,father,1,4,0.062818134
touch,made,1,4,0.063772534
touch,simpl,1,4,0.062897667
touch,us,1,4,0.064170201
touchdown,half,1,1,0.2502386
tough,auster,1,1,0.250079533
tour,guid,1,1,0.250159067
tourist,town,1,1,0.2502386
tournament,petchak,1,3,0.083412867
tournament,silv,1,3,0.083412867
tournament,terribl,1,3,0.083412867
toward,earnest,1,7,0.035873353
toward,end,1,7,0.03650962
toward,la,1,7,0.035952886
toward,no,1,7,0.036430086
toward,now,1,7,0.037623087
toward,other,1,7,0.035952886
toward,success,1,7,0.035952886
town,bring,1,3,0.083890067
town,ghost,1,3,0.083412867
town,haha,1,3,0.083969601
township,can,1,1,0.254294804
toxic,buyer,1,1,0.250159067
toxin,bodi,1,1,0.250318134
toy,random,1,1,0.250159067
track,anyway,1,7,0.036191486
track,former,1,7,0.036191486
track,icantstandpeopl,1,7,0.035793819
track,licens,1,7,0.035793819
track,mayb,1,7,0.036191486
track,offici,1,7,0.036032419
track,warehous,1,7,0.035873353
trade,babi,1,2,0.125318134
trade,floor,1,2,0.1254772
tradit,also,1,9,0.029447979
tradit,conserv,1,9,0.027857311
tradit,flower,1,9,0.027857311
tradit,instrument,1,9,0.027857311
tradit,menus,1,9,0.027857311
tradit,neighborhood,1,9,0.027936845
tradit,pair,1,9,0.027936845
tradit,thomasvill,1,9,0.027857311
tradit,tune,1,9,0.028175445
traffic,engin,1,3,0.083651467
traffic,hahaha,1,3,0.083412867
traffic,one,1,3,0.08723047
trail,stop,1,1,0.250636267
trailer,omg,1,1,0.2502386
train,backyard,1,6,0.0417462
train,don,1,6,0.044688936
train,involv,1,6,0.042064334
train,key,1,6,0.0417462
train,run,1,6,0.042859668
train,wreck,1,6,0.041825733
trampl,right,1,1,0.251431601
transfer,cooki,1,3,0.083651467
transfer,metrohealth,1,3,0.083412867
transfer,toe,1,3,0.083651467
transform,thing,1,1,0.252067869
transpar,process,1,1,0.2502386
transpo,ation,1,1,0.250159067
trauma,final,1,1,0.250556734
travel,countri,1,2,0.125636267
travel,exot,1,2,0.125079533
traxx,listen,1,1,0.2504772
treat,compass,1,4,0.062579533
treat,enjoy,1,4,0.062818134
treat,like,1,4,0.067749205
treat,releas,1,4,0.062818134
treatment,veteran,1,1,0.250159067
tremend,creativ,1,1,0.250318134
trend,good,1,1,0.252386002
trenton,singl,1,2,0.1254772
trenton,water,1,2,0.125715801
trespass,sign,1,1,0.2504772
tri,break,1,20,0.012818134
tri,channel,1,20,0.012563627
tri,everi,1,20,0.013327147
tri,figur,1,20,0.012563627
tri,find,1,20,0.013327147
tri,hit,1,20,0.013072641
tri,keep,1,20,0.013454401
tri,lay,1,20,0.012563627
tri,like,1,20,0.016699364
tri,make,3,20,0.115108696
tri,pay,2,20,0.063072641
tri,play,1,20,0.013708908
tri,polit,1,20,0.012754507
tri,sleep,1,20,0.012818134
tri,someon,1,20,0.012818134
tri,stay,2,20,0.063009014
triad,won,1,1,0.250556734
trial,district,1,1,0.2502386
tribun,daili,1,2,0.125079533
tribun,newspap,1,2,0.125159067
tribut,band,1,1,0.2504772
trickl,wear,1,1,0.250318134
trim,bold,1,2,0.125079533
trim,way,1,2,0.126431601
trio,fli,1,1,0.250397667
trip,bit,1,4,0.063215801
trip,home,1,4,0.064011135
trip,one,1,4,0.066397137
trip,summer,1,4,0.062659067
trombon,kyle,1,1,0.250159067
troubl,head,1,1,0.250715801
troublesom,achill,1,2,0.125079533
troublesom,preced,1,2,0.125079533
truax,come,1,2,0.126988335
truax,mother,1,2,0.125715801
truck,bodi,1,2,0.125318134
truck,love,1,2,0.127942736
TRUE,good,1,6,0.044052669
TRUE,ident,1,6,0.0417462
TRUE,love,1,6,0.044609403
TRUE,make,1,6,0.044927536
TRUE,scale,1,6,0.041825733
TRUE,suppo,1,6,0.0422234
trump,ask,1,3,0.083969601
trump,mine,1,3,0.0834924
trump,nation,1,3,0.083810534
trumpet,lee,1,1,0.250079533
trusnik,lawrenc,1,1,0.250079533
trust,everi,1,2,0.126033934
trust,sinc,1,2,0.125795334
truth,abl,1,2,0.125795334
truth,lot,1,2,0.126272534
tryin,dislodg,1,3,0.083412867
tryin,laugh,1,3,0.083651467
tryin,stay,1,3,0.083969601
ts,blog,1,1,0.2502386
tshi,contest,1,1,0.250159067
tsvangirai,zimbabwean,1,1,0.250079533
tt,central,1,1,0.2502386
tuba,bruce,1,1,0.250079533
tube,haha,1,2,0.125636267
tube,howev,1,2,0.1254772
tuesday,doubt,1,2,0.125159067
tuesday,tonight,1,2,0.126113468
tumblr,bro,1,1,0.250159067
tumultu,world,1,1,0.251272534
tune,deck,1,5,0.050079533
tune,includ,1,5,0.050954401
tune,mack,1,5,0.0502386
tune,mil,1,5,0.050079533
tune,twitter,1,5,0.0504772
turf,field,1,1,0.250556734
turn,actress,1,12,0.020965889
turn,dime,1,12,0.020899611
turn,insid,1,12,0.021098445
turn,math,1,12,0.021032167
turn,page,1,12,0.021098445
turn,point,2,12,0.104829445
turn,pull,1,12,0.021098445
turn,right,1,12,0.022026334
turn,take,1,12,0.022357724
turn,within,2,12,0.1043655
tutori,taylor,1,1,0.250159067
tuxedo,black,1,1,0.250715801
tv,alreadi,1,7,0.036668687
tv,extent,1,7,0.035873353
tv,favorit,1,7,0.036032419
tv,hospit,1,7,0.03627102
tv,just,1,7,0.039850023
tv,mom,1,7,0.036191486
tv,show,1,7,0.036827753
tweet,amptoptrend,1,6,0.0417462
tweet,didnt,1,6,0.0417462
tweet,speak,1,6,0.041905267
tweet,sum,1,6,0.0417462
tweet,tell,1,6,0.042302934
tweet,thought,1,6,0.042700601
tweetcast,seem,1,1,0.250954401
tweetin,walk,1,1,0.250795334
twice,carri,1,2,0.125079533
twice,long,1,2,0.125636267
twin,separ,1,1,0.2502386
twist,extrem,1,1,0.2502386
twitter,email,1,6,0.0419848
twitter,follow,1,6,0.043018735
twitter,hope,1,6,0.042382467
twitter,pg,1,6,0.041825733
twitter,promis,1,6,0.041825733
twitter,thing,1,6,0.043734535
twittervers,man,1,1,0.251033934
two,bumbl,1,19,0.013237428
two,compani,1,19,0.013794162
two,count,1,19,0.013476028
two,don,1,19,0.016180164
two,employe,1,19,0.013476028
two,gleam,1,19,0.013237428
two,incarn,1,19,0.013237428
two,joint,1,19,0.013316962
two,ll,1,19,0.014828096
two,piccolo,1,19,0.013237428
two,run,1,19,0.014350896
two,share,1,19,0.013476028
two,sharp,1,19,0.013316962
two,small,1,19,0.013794162
two,south,1,19,0.013396495
two,term,1,19,0.013635095
two,vehicl,1,19,0.013396495
two,week,1,19,0.015066696
two,year,1,19,0.015305297
txt,will,1,1,0.253579003
typcl,jail,1,1,0.250079533
type,also,1,3,0.085003535
type,let,1,3,0.085242135
type,like,1,3,0.088582538
typic,kbyte,1,2,0.125079533
typic,occur,1,2,0.125079533
ubiquit,wireless,1,1,0.250079533
ugal,def,1,2,0.1252386
ugal,special,1,2,0.125636267
ugh,know,1,2,0.127863203
ugh,mani,1,2,0.126590668
ughh,go,1,1,0.253658537
uh,oh,1,1,0.250954401
uk,largest,1,1,0.250159067
ukip,wait,1,1,0.2504772
ultim,order,1,1,0.2504772
umpir,stand,1,1,0.250397667
unat,enough,1,3,0.083969601
unat,pass,1,3,0.083651467
unat,tendenc,1,3,0.083412867
unbeliev,gladiat,1,1,0.250079533
undaunt,get,1,1,0.254056204
undeni,confront,1,1,0.250159067
undergo,emerg,1,1,0.250079533
underneath,hoop,1,1,0.250079533
understand,duck,1,1,0.250159067
underwear,bomb,1,1,0.250397667
unemploy,anti,1,2,0.125079533
unemploy,woman,1,2,0.1252386
unfair,work,1,1,0.252386002
unfavor,percent,1,1,0.2504772
unfo,unat,2,2,0.625079533
unidentifi,woman,1,1,0.2502386
uniform,will,1,1,0.253579003
union,local,1,2,0.125318134
union,say,1,2,0.127067869
unistar,develop,1,1,0.250556734
unit,march,1,3,0.083571934
unit,won,1,3,0.083890067
unit,xmas,1,3,0.083412867
uniti,bellevu,1,3,0.083412867
uniti,make,1,3,0.086594203
uniti,play,1,3,0.084844468
univers,gannett,1,3,0.083412867
univers,memphi,1,3,0.083651467
univers,springfield,1,3,0.0834924
unkind,thought,1,1,0.251033934
unknow,transform,1,1,0.250079533
unlaw,profil,1,1,0.250079533
unlik,kick,1,1,0.250397667
unlimit,number,1,1,0.250636267
unprepar,get,1,1,0.254056204
unrestrict,free,2,2,0.6254772
updat,morn,1,1,0.250636267
upper,leg,1,1,0.250397667
upset,peopl,1,1,0.251988335
upsta,sing,1,1,0.250318134
ure,perhap,1,2,0.1252386
ure,typcl,1,2,0.125079533
urg,play,1,1,0.251511135
urn,law,1,1,0.250397667
us,academi,1,22,0.011515473
us,appeal,1,22,0.011515473
us,around,1,22,0.012350574
us,best,1,22,0.012046901
us,castleton,1,22,0.011439555
us,chang,1,22,0.01250241
us,citi,1,22,0.012198737
us,closer,1,22,0.011515473
us,day,1,22,0.013717102
us,don,1,22,0.01424853
us,everyth,1,22,0.011895064
us,fail,1,22,0.011667309
us,love,2,22,0.059627157
us,map,1,22,0.011515473
us,mean,1,22,0.011970982
us,save,1,22,0.011819146
us,spotifi,1,22,0.011439555
us,stand,1,22,0.011743228
us,tri,1,22,0.012806083
us,use,1,22,0.013261593
us,weather,1,22,0.011515473
usama,young,1,1,0.250318134
usda,complet,1,1,0.250636267
use,cell,1,25,0.010152704
use,choos,1,25,0.010229056
use,control,1,25,0.010229056
use,counti,1,25,0.01038176
use,coupl,1,25,0.01038176
use,emboss,1,25,0.010152704
use,first,2,25,0.052443266
use,generous,1,25,0.010076352
use,gift,1,25,0.010534464
use,high,1,25,0.010839873
use,impetus,1,25,0.010152704
use,impress,1,25,0.010305408
use,light,1,25,0.010534464
use,make,1,25,0.013130435
use,mo,1,25,0.010152704
use,omg,1,25,0.010229056
use,phrase,1,25,0.010076352
use,push,1,25,0.010534464
use,regist,1,25,0.010152704
use,reimburs,1,25,0.010076352
use,romney,1,25,0.010152704
use,seat,1,25,0.010229056
use,two,1,25,0.011374337
use,various,1,25,0.010152704
useless,surpass,1,1,0.250079533
user,experi,1,1,0.250397667
usga,stedfast,1,1,0.250079533
usoci,breach,1,1,0.250159067
usual,amount,1,6,0.042064334
usual,either,1,6,0.042064334
usual,kid,1,6,0.042621068
usual,salsa,1,6,0.042064334
usual,smell,1,6,0.0417462
usual,thread,1,6,0.041825733
utilis,appropri,1,1,0.2502386
uw,outright,1,1,0.250159067
vacuum,carpet,1,3,0.0834924
vacuum,insid,1,3,0.083651467
vacuum,whole,1,3,0.083651467
valentin,card,1,2,0.1254772
valentin,day,1,2,0.127465536
valu,propos,1,1,0.250159067
valuabl,contribut,1,1,0.250318134
vapour,get,1,1,0.254056204
vari,one,1,1,0.253897137
various,chile,1,2,0.125079533
various,point,1,2,0.125795334
varsiti,game,1,1,0.251272534
vast,mass,1,2,0.1252386
vast,outnumb,1,2,0.125079533
ve,also,1,21,0.013097763
ve,decid,1,21,0.012302429
ve,effici,1,21,0.012018381
ve,ever,1,21,0.012359238
ve,fed,1,21,0.012018381
ve,got,6,21,0.251249811
ve,heard,1,21,0.012132
ve,ical,1,21,0.011961571
ve,just,1,21,0.01485886
ve,lost,1,21,0.012245619
ve,made,1,21,0.012813715
ve,never,2,21,0.060319144
ve,often,1,21,0.012302429
ve,vote,1,21,0.01218881
ve,watch,1,21,0.012472858
